0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.5954149704720755,0.7139546814022422,0.6695049155204412,0.6193402255891451,0.6064779539680017,0.5520438631874158,0.6256441381358766,0.6823463167060951,0.7396235158938209,0.6769874629577757,0.566437529608835,0.5795555455903729,0.5287422514170479,0.4815474935642071,0.9999999999999999,0.5003708721984872,0.48967683213580293,0.5645479052507264,0.5450643517204077,0.7612964214500364,0.5486663995585432,0.5523659531568189,0.6811349731714977,0.5813275146836876,0.4817401009997623,0.5675256567514382,0.4694662379032749
0.6116273999317579,0.5088155374644664,0.6111125873034292,0.5856948475026027,0.4870781642232593,0.8757428720978957,0.5431344998230462,0.5346388827607222,0.508409169638038,0.5593128899655756,0.5712200639267053,0.5227996598596901,0.4824486032244027,0.696224582425005,0.5003708721984872,1.0000000000000009,0.562099033676385,0.7638093304478236,0.4779651987194869,0.648151376254249,0.8682480928100382,0.6280010768008057,0.6271843331545184,0.5243914155183677,0.7778879483750164,0.739402248014523,0.4441251293244596
0.6085033354185185,0.5316564932927572,0.6164800117418865,0.7270265686090506,0.5861855024441831,0.5773743260491898,0.7284130176968612,0.6223413148319121,0.43540007297976485,0.5050343524146399,0.699328750493003,0.49372849668638763,0.5240166082064891,0.5933532625052113,0.48967683213580293,0.562099033676385,1.0000000000000007,0.545927471724579,0.4178967775143568,0.5145615725474012,0.585387377220247,0.5403110641886166,0.44532538194770066,0.5920196248282854,0.6566380251019589,0.7879905629990251,0.4544118315929987
0.6271004709245994,0.5796349381311193,0.6841858537672567,0.6218766139636523,0.5855145498951805,0.738352008350324,0.5901273806311556,0.5869136626730791,0.5708500410837436,0.607677396842249,0.580003197293828,0.6749974089255667,0.5166934256586749,0.6582606274137781,0.5645479052507264,0.7638093304478236,0.545927471724579,0.9999999999999991,0.6345182782677485,0.6785970429601363,0.7933133740448426,0.6924911236791573,0.6637479307136555,0.6096753999660706,0.7051362863605657,0.6979016967061199,0.43438939384376923
0.5492706386593801,0.5613096586926389,0.7479268570554816,0.5519386278301524,0.6608384468182752,0.4991738134949746,0.5201042961069742,0.5593767158989512,0.5247030929310488,0.5503783837153874,0.4795052493445595,0.8192378074763389,0.46591429028797804,0.4703682998884242,0.5450643517204077,0.4779651987194869,0.4178967775143568,0.6345182782677485,0.9999999999999984,0.6103292945622165,0.5797664800940648,0.5212936951366967,0.5249773173802504,0.520037428538931,0.4833714433757881,0.5080490009146061,0.37765672737760836
0.625495836159477,0.6743972231733715,0.7281171633138765,0.6849290848321932,0.6569525825387668,0.7023753425918972,0.6512416730795498,0.682575015910052,0.8169898064214411,0.7217514019130318,0.6262526336510689,0.6500008586344493,0.5451249836292079,0.5717315353633265,0.7612964214500364,0.648151376254249,0.5145615725474012,0.6785970429601363,0.6103292945622165,0.9999999999999992,0.676798659748322,0.6561658300878855,0.8289049460080995,0.6216368931758729,0.5615989826821082,0.6497795616732283,0.4961769481253198
0.653063413897575,0.5712475303073798,0.6708577509314853,0.6156061084035827,0.5586570735275964,0.8120697365753126,0.5715689140728892,0.5984361345125486,0.5405902419121256,0.5865632854703319,0.5857901121760796,0.6259009365664425,0.508244366408775,0.6556899863613248,0.5486663995585432,0.8682480928100382,0.585387377220247,0.7933133740448426,0.5797664800940648,0.676798659748322,0.999999999999999,0.6237545598224247,0.6390449542542518,0.5405879946364401,0.7379571938032341,0.7289732350285952,0.46769439684538516
0.5890570044509578,0.595163949497403,0.6468443804722899,0.6281948896798754,0.572040813417579,0.6891595576564706,0.6047222949169309,0.6233779830458134,0.6027043470814488,0.6320928073747818,0.6395061891617813,0.5359864821236422,0.5096762405307016,0.6313913047204527,0.5523659531568189,0.6280010768008057,0.5403110641886166,0.6924911236791573,0.5212936951366967,0.6561658300878855,0.6237545598224247,0.9999999999999998,0.6416591312321358,0.5700290374456723,0.5608283119085391,0.6755785618960666,0.401556560679606
0.5514349841702322,0.5867288516527659,0.6292277149272174,0.5849955096619834,0.5469673137524762,0.7041322903265408,0.5588663622480443,0.6022013606742329,0.7989276623023923,0.7547130654361477,0.564268032437615,0.5600905333839534,0.4789299353246509,0.5473454348631097,0.6811349731714977,0.6271843331545184,0.44532538194770066,0.6637479307136555,0.5249773173802504,0.8289049460080995,0.6390449542542518,0.6416591312321358,1.0000000000000027,0.5321377254403441,0.5146765644546448,0.5734644658057761,0.42648973799211665
0.6456862822903257,0.6568066122567736,0.6780476954775917,0.7106955054669798,0.6574714369396761,0.5768419986340375,0.6501361281558733,0.6461410863336888,0.5537409336678679,0.5869050405367133,0.6487808718007013,0.5558476511819056,0.5553475266865944,0.5996635985033552,0.5813275146836876,0.5243914155183677,0.5920196248282854,0.6096753999660706,0.520037428538931,0.6216368931758729,0.5405879946364401,0.5700290374456723,0.5321377254403441,0.9999999999999984,0.664189683068318,0.6372280399982152,0.5010425190887774
0.5949078846616039,0.4931638604889462,0.6181285255647146,0.6637820035903165,0.5295781897958457,0.7596595330261587,0.6035895692413096,0.5390477770786671,0.46970822084649877,0.5192301914030459,0.5999278064726661,0.5332987891993961,0.4812748623618424,0.6864973607749825,0.4817401009997623,0.7778879483750164,0.6566380251019589,0.7051362863605657,0.4833714433757881,0.5615989826821082,0.7379571938032341,0.5608283119085391,0.5146765644546448,0.664189683068318,0.9999999999999993,0.7405866950736761,0.4462890923651228
0.6857305602804102,0.6127918554617581,0.6931335266675447,0.7039247181111199,0.6020663674274558,0.7296441695612896,0.7007427551035104,0.6636084070937305,0.5415237430285293,0.610603141882222,0.7136042289283677,0.5786887724074856,0.5843816169966864,0.7623767422788987,0.5675256567514382,0.739402248014523,0.7879905629990251,0.6979016967061199,0.5080490009146061,0.6497795616732283,0.7289732350285952,0.6755785618960666,0.5734644658057761,0.6372280399982152,0.7405866950736761,0.9999999999999994,0.5017516994192772
0.5319761856327754,0.5209823801752647,0.5290227659639243,0.5762593795829951,0.5125415465406834,0.44969017816458856,0.5128141654319387,0.5903771211560013,0.4215243583187872,0.4577965919766166,0.5107950372362539,0.4203891813800416,0.44483499645047203,0.423725345784997,0.4694662379032749,0.4441251293244596,0.4544118315929987,0.43438939384376923,0.37765672737760836,0.4961769481253198,0.46769439684538516,0.401556560679606,0.42648973799211665,0.5010425190887774,0.4462890923651228,0.5017516994192772,0.9999999999999996
